collection_id,competency_code
0cb94d12-8266-4cdf-8723-8a46613c2f2e,"[""K12.MA-A1-NQ-Q.A.01""]"
0cd31785-4cdf-43c0-a60d-9a3fba29c95b,"[""K12.MA-A1-NQ-Q.A.01""]"
0ce898cf-b68b-4191-938d-bf8f467078a4,"[""K12.MA-A1-NQ-Q.A.01""]"
0cfc2f6a-656b-40b7-9193-8391803f1a45,"[""K12.MA-A1-NQ-Q.A.01""]"
0d0aeccc-5604-4c10-aa4c-08c75ee98275,"[""K12.MA-A1-NQ-Q.A.01""]"
0d28bf33-0a17-4348-b6bc-c978dfe6ccdd,"[""K12.MA-A1-NQ-Q.A.01""]"
0d32503f-b024-4da0-b799-25937cb798c9,"[""K12.MA-A1-NQ-Q.A.01""]"
0d3b06c9-1fc7-466c-a00c-a3ec1f5675b0,"[""K12.MA-A1-NQ-Q.A.01""]"
0d458733-3138-45ae-b0c5-d0bb2d350d87,"[""K12.MA-A1-NQ-Q.A.01""]"
0d5885ea-1b90-49c8-9289-7eb0209d0a8b,"[""K12.MA-A1-NQ-Q.A.01""]"
0d627f46-50cc-48c3-960d-73957e42709c,"[""K12.MA-A1-NQ-Q.A.01""]"
0d64bda1-6834-4e36-8611-83fd2cbd2299,"[""K12.MA-A1-NQ-Q.A.01""]"
0d7f6fed-5b1a-4a02-9802-f674bc864340,"[""K12.MA-A1-NQ-Q.A.01""]"
007f9a5f-e9f5-48dc-b65a-c8bfa7c4000c,"[""K12.MA-A1-NQ-Q.A.02""]"
0d8e2cb1-3dae-4ff1-8421-995747a1eb4a,"[""K12.MA-A1-NQ-Q.A.01""]"
0da62da0-a320-4837-982a-777f860b2872,"[""K12.MA-A1-NQ-Q.A.01""]"
0dc0bd85-f030-44fb-9ee9-5c4758635823,"[""K12.MA-A1-NQ-Q.A.01""]"
0dc1cc69-492b-4e21-ae77-949539b0f861,"[""K12.MA-A1-NQ-Q.A.01""]"
0e45bb9c-8a1a-422d-b082-1815b998be7d,"[""K12.MA-A1-NQ-Q.A.01""]"
0e779c69-6668-4402-a2da-b91f4399a79f,"[""K12.MA-A1-NQ-Q.A.01""]"
0e972ba2-eea3-49bd-bd1f-0a078ec6478b,"[""K12.MA-A1-NQ-Q.A.01""]"
0ea8e24d-7459-407d-bba9-96304cb6a2ea,"[""K12.MA-A1-NQ-Q.A.01""]"
0edb8bb4-8bbc-45ae-94ef-0ec239b485e8,"[""K12.MA-A1-NQ-Q.A.01""]"
0edba398-87d8-4288-a196-1b09886c6c23,"[""K12.MA-A1-NQ-Q.A.01""]"
0edf4bb7-36e1-439f-bf3c-938b02e5104f,"[""K12.MA-A1-NQ-Q.A.01""]"
0f0e7c42-6a73-4acf-b27c-23970d69c901,"[""K12.MA-A1-NQ-Q.A.01""]"
0f0e9578-1ab7-4ed4-9f2f-d9c074f6dbef,"[""K12.MA-A1-NQ-Q.A.01""]"
